--------------------
BDMEP - INMET
--------------------
Estação           : CARAVELAS - BA (OMM: 83498)
Latitude  (graus) : -17.73
Longitude (graus) : -39.25
Altitude  (metros): 2.88
Estação Operante
Inicio de operação: 01/05/1930
Periodo solicitado dos dados: 01/01/1970 a 01/01/2019
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;PrecipitacaoTotal;TempMaximaMedia;TempMinimaMedia;
83498;31/10/1979;0000;229.4;27.203226;21.6;
83498;30/11/1979;0000;136.3;28.203333;21.863333;
83498;31/12/1979;0000;34.7;30.187097;22.641935;
83498;31/01/1980;0000;288.3;29.33871;22.770968;
83498;29/02/1980;0000;175.1;29.693103;22.665517;
83498;31/03/1980;0000;32.8;29.764516;21.764516;
83498;30/04/1980;0000;88.8;29.373333;21.896667;
83498;31/05/1980;0000;124;27.864516;20.748387;
83498;30/06/1980;0000;87.8;26.516667;19.826667;
83498;31/07/1980;0000;83.3;26.254839;17.935484;
83498;31/08/1980;0000;55.1;26.770968;18.974194;
83498;30/09/1980;0000;144.3;26.296667;19.41;
83498;31/10/1980;0000;69.2;27.554839;20.345161;
83498;30/11/1980;0000;258.6;27.546667;21.103333;
83498;31/12/1980;0000;73;29.158065;22.816129;
83498;31/01/1986;0000;99.2;30.025806;22.732258;
83498;28/02/1986;0000;17.3;31.564286;23.482143;
83498;31/03/1986;0000;121.2;30.948387;23.077419;
83498;30/04/1986;0000;42.7;29.636667;22.293333;
83498;31/05/1986;0000;30;29.1;21.041935;
83498;31/07/1986;0000;99.5;25.687097;18.451613;
83498;31/08/1986;0000;9.9;27.580645;19.203226;
83498;31/10/1986;0000;122.4;27.022581;20.7;
83498;31/12/1986;0000;114.1;29.409677;;
83498;31/01/1987;0000;27;30.683871;;
83498;28/02/1987;0000;68.7;30.692857;;
83498;31/03/1987;0000;99.9;30.745161;;
83498;30/04/1987;0000;93.6;29.933333;;
83498;31/05/1987;0000;126.1;29.1;;
83498;30/06/1987;0000;57.9;27.123333;;
83498;31/07/1987;0000;94.1;27.183871;;
83498;31/08/1987;0000;49;26.864516;;
83498;30/09/1987;0000;49.3;27.756667;;
83498;31/10/1987;0000;43.4;30.319355;;
83498;30/11/1987;0000;167.2;29.003333;;
83498;31/12/1987;0000;146.7;29.277419;;
83498;31/01/1988;0000;24.1;31.477419;;
83498;29/02/1988;0000;20.8;32.013793;;
83498;31/03/1988;0000;263.5;30.670968;;
83498;30/04/1988;0000;136.7;29.93;;
83498;31/05/1988;0000;122;29.609677;;
83498;30/06/1988;0000;117.3;26.716667;;
83498;31/08/1988;0000;42.4;25.583871;;
83498;30/09/1988;0000;38.2;27.48;;
83498;31/10/1988;0000;168.3;28.016129;;
83498;30/11/1988;0000;269.9;27.496667;;
83498;31/12/1988;0000;197.2;28.606452;;
83498;31/01/1989;0000;21.8;30.806452;;
83498;28/02/1989;0000;10.4;32.307143;;
83498;31/03/1989;0000;97.9;30.863333;;
83498;31/01/1993;0000;23.4;30.722581;22.180645;
83498;28/02/1993;0000;128.6;30.314286;22.328571;
83498;31/03/1993;0000;8.1;31.667742;22.319355;
83498;30/04/1993;0000;151;30.1;22.663333;
83498;31/05/1993;0000;270;27.754839;20.867742;
83498;30/06/1993;0000;140;26.246667;19.216667;
83498;31/07/1993;0000;105.2;27.1;18.8;
83498;31/08/1993;0000;117.3;26.206452;18.383871;
83498;30/09/1993;0000;15.5;27.843333;20.186667;
83498;31/10/1993;0000;53.5;28.770968;21;
83498;30/11/1993;0000;35.2;29.956667;21.936667;
83498;31/12/1993;0000;209.1;29.796774;22.464516;
83498;31/01/1994;0000;178;30.670968;23.058065;
83498;28/02/1994;0000;107.1;30.85;22.853571;
83498;31/03/1994;0000;156.4;30.129032;22.903226;
83498;30/04/1994;0000;205.3;28.75;21.89;
83498;31/05/1994;0000;343;28.554839;21.080645;
83498;30/06/1994;0000;92;27.37;19.92;
83498;31/07/1994;0000;153.6;26.133333;18.580645;
83498;31/08/1994;0000;12.5;;17.348387;
83498;30/09/1994;0000;75.2;;18.71;
83498;31/10/1994;0000;53.7;;19.790323;
83498;30/11/1994;0000;173;;21.133333;
83498;31/12/1994;0000;27.5;;22.2;
83498;31/01/1995;0000;33;;22.122581;
83498;28/02/1995;0000;2.9;;22.975;
83498;31/03/1995;0000;239;;22.935484;
83498;30/04/1995;0000;511.4;;22.09;
83498;31/05/1995;0000;226.2;;21.412903;
83498;30/06/1995;0000;41.2;;18.553333;
83498;31/07/1995;0000;157.8;;19.187097;
83498;31/08/1995;0000;23.7;;17.741935;
83498;30/09/1995;0000;92.7;;18.883333;
83498;31/10/1995;0000;114.6;;20.687097;
83498;30/11/1995;0000;171.8;;20.826667;
83498;31/12/1995;0000;204.3;;21.980645;
83498;31/01/1996;0000;13.9;;22.058065;
83498;29/02/1996;0000;28.3;;22.293103;
83498;31/03/1996;0000;150.9;;22.632258;
83498;30/04/1996;0000;137.2;;21.11;
83498;31/05/1996;0000;47.4;;18.454839;
83498;30/06/1996;0000;70.8;;17.666667;
83498;31/07/1996;0000;16.6;;17.403226;
83498;31/08/1996;0000;44.5;25.745161;17.270968;
83498;30/09/1996;0000;73.6;27.086667;19.086667;
83498;31/10/1996;0000;117.9;28.083871;20.303226;
83498;30/11/1996;0000;334.4;28.016667;21.17;
83498;31/12/1996;0000;82;29.754839;21.787097;
83498;31/01/1997;0000;84;30.580645;21.674194;
83498;28/02/1997;0000;54;30.260714;21.446429;
83498;31/03/1997;0000;233.9;28.490323;21.012903;
83498;30/04/1997;0000;188.5;28.656667;20.173333;
83498;31/05/1997;0000;61.5;;18.619355;
83498;30/06/1997;0000;8.7;;17.076667;
83498;31/07/1997;0000;78;;16.374194;
83498;31/08/1997;0000;26.6;;16.174194;
83498;30/09/1997;0000;67.4;;19.703333;
83498;31/10/1997;0000;78.4;;20.43871;
83498;30/11/1997;0000;26.5;;21.58;
83498;31/12/1997;0000;108.9;;21.480645;
83498;31/01/1998;0000;81.5;;22.083871;
83498;28/02/1998;0000;17.8;;22.353571;
83498;31/03/1998;0000;108.8;31.980952;22.612903;
83498;30/04/1998;0000;51;30.856667;21.566667;
83498;31/05/1998;0000;231.4;29.158065;19.074194;
83498;30/06/1998;0000;87.8;26.37;17.153333;
83498;31/07/1998;0000;28.7;26.212903;17.554839;
83498;31/08/1998;0000;8.9;28.248387;20.119355;
83498;30/09/1998;0000;39;28.606667;20.57;
83498;31/10/1998;0000;106.2;28.812903;22.26129;
83498;30/11/1998;0000;381.4;27.84;22.65;
83498;31/12/1998;0000;80.4;30.1;23.174194;
83498;31/01/1999;0000;20.2;31.312903;23.677419;
83498;28/02/1999;0000;30.1;31.617857;23.35;
83498;31/03/1999;0000;132.7;30.522581;22.948387;
83498;30/04/1999;0000;212.7;29.3;22.683333;
83498;31/05/1999;0000;132.6;27.522581;20.229032;
83498;30/06/1999;0000;57.9;27.12;18.956667;
83498;31/07/1999;0000;228;26.383871;19.422581;
83498;31/08/1999;0000;145.3;25.741935;17.916129;
83498;30/09/1999;0000;31.2;26.943333;18.936667;
83498;31/10/1999;0000;94.6;26.44;19.99;
83498;30/11/1999;0000;383;27.496667;21.426667;
83498;31/12/1999;0000;204.9;29.1;22.583871;
83498;31/01/2000;0000;132.9;29.793548;23.177419;
83498;29/02/2000;0000;110.7;30.875862;23.247059;
83498;31/03/2000;0000;143.5;29.96129;23.283871;
83498;30/04/2000;0000;257.3;28.726667;22.463333;
83498;31/05/2000;0000;100.1;27.806452;20.93871;
